date,Deutschland (einmal geimpft),Deutschland (zweimal geimpft),Deutschland (dreimal geimpft),Afghanistan  (einmal geimpft),Afghanistan  (zweimal geimpft),Afghanistan  (dreimal geimpft),Ägypten  (einmal geimpft),Ägypten  (zweimal geimpft),Ägypten  (dreimal geimpft),Algerien  (einmal geimpft),Algerien  (zweimal geimpft),Algerien  (dreimal geimpft),Angola  (einmal geimpft),Angola  (zweimal geimpft),Angola  (dreimal geimpft),Argentinien  (einmal geimpft),Argentinien  (zweimal geimpft),Argentinien  (dreimal geimpft),Aserbaidschan  (einmal geimpft),Aserbaidschan  (zweimal geimpft),Aserbaidschan  (dreimal geimpft),Äthiopien  (einmal geimpft),Äthiopien  (zweimal geimpft),Äthiopien  (dreimal geimpft),Australien  (einmal geimpft),Australien  (zweimal geimpft),Australien  (dreimal geimpft),Bangladesch  (einmal geimpft),Bangladesch  (zweimal geimpft),Bangladesch  (dreimal geimpft),Belarus  (einmal geimpft),Belarus  (zweimal geimpft),Belarus  (dreimal geimpft),Belgien  (einmal geimpft),Belgien  (zweimal geimpft),Belgien  (dreimal geimpft),Benin  (einmal geimpft),Benin  (zweimal geimpft),Benin  (dreimal geimpft),Bolivien  (einmal geimpft),Bolivien  (zweimal geimpft),Bolivien  (dreimal geimpft),Brasilien  (einmal geimpft),Brasilien  (zweimal geimpft),Brasilien  (dreimal geimpft),Bulgarien  (einmal geimpft),Bulgarien  (zweimal geimpft),Bulgarien  (dreimal geimpft),Burkina Faso  (einmal geimpft),Burkina Faso  (zweimal geimpft),Burkina Faso  (dreimal geimpft),Burundi  (einmal geimpft),Burundi  (zweimal geimpft),Burundi  (dreimal geimpft),Chile  (einmal geimpft),Chile  (zweimal geimpft),Chile  (dreimal geimpft),China  (einmal geimpft),China  (zweimal geimpft),China  (dreimal geimpft),Costa Rica  (einmal geimpft),Costa Rica  (zweimal geimpft),Costa Rica  (dreimal geimpft),Dänemark  (einmal geimpft),Dänemark  (zweimal geimpft),Dänemark  (dreimal geimpft),Dominikanische Republik  (einmal geimpft),Dominikanische Republik  (zweimal geimpft),Dominikanische Republik  (dreimal geimpft),Ecuador  (einmal geimpft),Ecuador  (zweimal geimpft),Ecuador  (dreimal geimpft),El Salvador  (einmal geimpft),El Salvador  (zweimal geimpft),El Salvador  (dreimal geimpft),Elfenbeinküste  (einmal geimpft),Elfenbeinküste  (zweimal geimpft),Elfenbeinküste  (dreimal geimpft),Finnland  (einmal geimpft),Finnland  (zweimal geimpft),Finnland  (dreimal geimpft),Frankreich  (einmal geimpft),Frankreich  (zweimal geimpft),Frankreich  (dreimal geimpft),Ghana  (einmal geimpft),Ghana  (zweimal geimpft),Ghana  (dreimal geimpft),Griechenland  (einmal geimpft),Griechenland  (zweimal geimpft),Griechenland  (dreimal geimpft),Großbritannien  (einmal geimpft),Großbritannien  (zweimal geimpft),Großbritannien  (dreimal geimpft),Guatemala  (einmal geimpft),Guatemala  (zweimal geimpft),Guatemala  (dreimal geimpft),Guinea  (einmal geimpft),Guinea  (zweimal geimpft),Guinea  (dreimal geimpft),Haiti  (einmal geimpft),Haiti  (zweimal geimpft),Haiti  (dreimal geimpft),Honduras  (einmal geimpft),Honduras  (zweimal geimpft),Honduras  (dreimal geimpft),Indien  (einmal geimpft),Indien  (zweimal geimpft),Indien  (dreimal geimpft),Indonesien  (einmal geimpft),Indonesien  (zweimal geimpft),Indonesien  (dreimal geimpft),Irak  (einmal geimpft),Irak  (zweimal geimpft),Irak  (dreimal geimpft),Iran  (einmal geimpft),Iran  (zweimal geimpft),Iran  (dreimal geimpft),Israel  (einmal geimpft),Israel  (zweimal geimpft),Israel  (dreimal geimpft),Italien  (einmal geimpft),Italien  (zweimal geimpft),Italien  (dreimal geimpft),Japan  (einmal geimpft),Japan  (zweimal geimpft),Japan  (dreimal geimpft),Jemen  (einmal geimpft),Jemen  (zweimal geimpft),Jemen  (dreimal geimpft),Jordanien  (einmal geimpft),Jordanien  (zweimal geimpft),Jordanien  (dreimal geimpft),Kambodscha  (einmal geimpft),Kambodscha  (zweimal geimpft),Kambodscha  (dreimal geimpft),Kamerun  (einmal geimpft),Kamerun  (zweimal geimpft),Kamerun  (dreimal geimpft),Kanada  (einmal geimpft),Kanada  (zweimal geimpft),Kanada  (dreimal geimpft),Kasachstan  (einmal geimpft),Kasachstan  (zweimal geimpft),Kasachstan  (dreimal geimpft),Kenia  (einmal geimpft),Kenia  (zweimal geimpft),Kenia  (dreimal geimpft),Kirgisistan  (einmal geimpft),Kirgisistan  (zweimal geimpft),Kirgisistan  (dreimal geimpft),Kolumbien  (einmal geimpft),Kolumbien  (zweimal geimpft),Kolumbien  (dreimal geimpft),Kuba  (einmal geimpft),Kuba  (zweimal geimpft),Kuba  (dreimal geimpft),Libanon  (einmal geimpft),Libanon  (zweimal geimpft),Libanon  (dreimal geimpft),Libyen  (einmal geimpft),Libyen  (zweimal geimpft),Libyen  (dreimal geimpft),Madagaskar  (einmal geimpft),Madagaskar  (zweimal geimpft),Madagaskar  (dreimal geimpft),Malawi  (einmal geimpft),Malawi  (zweimal geimpft),Malawi  (dreimal geimpft),Malaysia  (einmal geimpft),Malaysia  (zweimal geimpft),Malaysia  (dreimal geimpft),Mali  (einmal geimpft),Mali  (zweimal geimpft),Mali  (dreimal geimpft),Marokko  (einmal geimpft),Marokko  (zweimal geimpft),Marokko  (dreimal geimpft),Mexiko  (einmal geimpft),Mexiko  (zweimal geimpft),Mexiko  (dreimal geimpft),Mosambik  (einmal geimpft),Mosambik  (zweimal geimpft),Mosambik  (dreimal geimpft),Nepal  (einmal geimpft),Nepal  (zweimal geimpft),Nepal  (dreimal geimpft),Nicaragua  (einmal geimpft),Nicaragua  (zweimal geimpft),Nicaragua  (dreimal geimpft),Niederlande  (einmal geimpft),Niederlande  (zweimal geimpft),Niederlande  (dreimal geimpft),Niger  (einmal geimpft),Niger  (zweimal geimpft),Niger  (dreimal geimpft),Nigeria  (einmal geimpft),Nigeria  (zweimal geimpft),Nigeria  (dreimal geimpft),Norwegen  (einmal geimpft),Norwegen  (zweimal geimpft),Norwegen  (dreimal geimpft),Österreich  (einmal geimpft),Österreich  (zweimal geimpft),Österreich  (dreimal geimpft),Pakistan  (einmal geimpft),Pakistan  (zweimal geimpft),Pakistan  (dreimal geimpft),Papua-Neuguinea  (einmal geimpft),Papua-Neuguinea  (zweimal geimpft),Papua-Neuguinea  (dreimal geimpft),Paraguay  (einmal geimpft),Paraguay  (zweimal geimpft),Paraguay  (dreimal geimpft),Peru  (einmal geimpft),Peru  (zweimal geimpft),Peru  (dreimal geimpft),Philippinen  (einmal geimpft),Philippinen  (zweimal geimpft),Philippinen  (dreimal geimpft),Polen  (einmal geimpft),Polen  (zweimal geimpft),Polen  (dreimal geimpft),Portugal  (einmal geimpft),Portugal  (zweimal geimpft),Portugal  (dreimal geimpft),Ruanda  (einmal geimpft),Ruanda  (zweimal geimpft),Ruanda  (dreimal geimpft),Rumänien  (einmal geimpft),Rumänien  (zweimal geimpft),Rumänien  (dreimal geimpft),Russland  (einmal geimpft),Russland  (zweimal geimpft),Russland  (dreimal geimpft),Sambia  (einmal geimpft),Sambia  (zweimal geimpft),Sambia  (dreimal geimpft),Saudi-Arabien  (einmal geimpft),Saudi-Arabien  (zweimal geimpft),Saudi-Arabien  (dreimal geimpft),Schweden  (einmal geimpft),Schweden  (zweimal geimpft),Schweden  (dreimal geimpft),Schweiz  (einmal geimpft),Schweiz  (zweimal geimpft),Schweiz  (dreimal geimpft),Senegal  (einmal geimpft),Senegal  (zweimal geimpft),Senegal  (dreimal geimpft),Serbien  (einmal geimpft),Serbien  (zweimal geimpft),Serbien  (dreimal geimpft),Sierra Leone  (einmal geimpft),Sierra Leone  (zweimal geimpft),Sierra Leone  (dreimal geimpft),Simbabwe  (einmal geimpft),Simbabwe  (zweimal geimpft),Simbabwe  (dreimal geimpft),Singapur  (einmal geimpft),Singapur  (zweimal geimpft),Singapur  (dreimal geimpft),Slowakei  (einmal geimpft),Slowakei  (zweimal geimpft),Slowakei  (dreimal geimpft),Somalia  (einmal geimpft),Somalia  (zweimal geimpft),Somalia  (dreimal geimpft),Spanien  (einmal geimpft),Spanien  (zweimal geimpft),Spanien  (dreimal geimpft),Sri Lanka  (einmal geimpft),Sri Lanka  (zweimal geimpft),Sri Lanka  (dreimal geimpft),Südafrika  (einmal geimpft),Südafrika  (zweimal geimpft),Südafrika  (dreimal geimpft),Sudan  (einmal geimpft),Sudan  (zweimal geimpft),Sudan  (dreimal geimpft),Südkorea  (einmal geimpft),Südkorea  (zweimal geimpft),Südkorea  (dreimal geimpft),Südsudan  (einmal geimpft),Südsudan  (zweimal geimpft),Südsudan  (dreimal geimpft),Syrien  (einmal geimpft),Syrien  (zweimal geimpft),Syrien  (dreimal geimpft),Tadschikistan  (einmal geimpft),Tadschikistan  (zweimal geimpft),Tadschikistan  (dreimal geimpft),Tansania  (einmal geimpft),Tansania  (zweimal geimpft),Tansania  (dreimal geimpft),Thailand  (einmal geimpft),Thailand  (zweimal geimpft),Thailand  (dreimal geimpft),Togo  (einmal geimpft),Togo  (zweimal geimpft),Togo  (dreimal geimpft),Tschad  (einmal geimpft),Tschad  (zweimal geimpft),Tschad  (dreimal geimpft),Tschechien  (einmal geimpft),Tschechien  (zweimal geimpft),Tschechien  (dreimal geimpft),Tunesien  (einmal geimpft),Tunesien  (zweimal geimpft),Tunesien  (dreimal geimpft),Türkei  (einmal geimpft),Türkei  (zweimal geimpft),Türkei  (dreimal geimpft),Uganda  (einmal geimpft),Uganda  (zweimal geimpft),Uganda  (dreimal geimpft),Ukraine  (einmal geimpft),Ukraine  (zweimal geimpft),Ukraine  (dreimal geimpft),Ungarn  (einmal geimpft),Ungarn  (zweimal geimpft),Ungarn  (dreimal geimpft),USA  (einmal geimpft),USA  (zweimal geimpft),USA  (dreimal geimpft),Usbekistan  (einmal geimpft),Usbekistan  (zweimal geimpft),Usbekistan  (dreimal geimpft),Venezuela  (einmal geimpft),Venezuela  (zweimal geimpft),Venezuela  (dreimal geimpft),Vereinigte Arabische Emirate  (einmal geimpft),Vereinigte Arabische Emirate  (zweimal geimpft),Vereinigte Arabische Emirate  (dreimal geimpft),Vietnam  (einmal geimpft),Vietnam  (zweimal geimpft),Vietnam  (dreimal geimpft)
2021-03-23,9.69,4.28,,,,,,,,,,,0.14,,,5.74,1.36,,,,,,,,1.3,0.09,,2.95,,,,,,9.74,4.22,,,,,1.32,0.36,,5.99,2.03,,4.5,1.14,,,,,,,,30.77,16.12,,,,,4.01,2.07,,10.69,5.27,,,,,1.81,,,,,,,,,,,,10.23,3.73,,1.32,,,9.82,4.67,,42.01,3.71,,0.43,,,,,,,,,,,,3.07,0.58,,2.07,0.9,,,,,,,,56.08,49.85,,9.59,4.43,,0.53,,,,,,2.04,0.62,,1.97,0.91,,,,,9.52,1.73,,,,,0.04,,,,,,2.41,0.12,,,,,1.51,0.82,,,,,,,,0.2,,,1.33,0.16,,,,,11.42,6.94,,3.87,0.56,,,,,,,,,,,,,,,,,,,,9.79,5.1,,11.79,4.04,,,,,,,,0.24,,,1.77,0.94,,,,,8.96,4.78,,9.6,4.88,,2.59,,,9.41,4.32,,,,,,,,,,,,,,9.45,5.72,,1.05,,,19.36,12.75,,,,,0.3,0.01,,14.38,5.65,,,,,,,,9.1,4.61,,,,,0.32,0.32,,,,,1.44,,,,,,,,,,,,,,,0.08,,,,,,,,,9.89,3.65,,,,,9.51,6.46,,0.07,,,0.32,,,17.61,5.13,,28.42,15.76,,,,,,,,,,,,,
2021-03-24,9.99,4.39,,,,,,,,,,,,,,5.91,,,,,,,,,1.47,0.11,,3.05,,,,,,10.18,4.31,,,,,1.36,0.48,,6.28,2.08,,4.66,1.16,,,,,,,,31.57,16.46,,,,,,,,10.85,5.5,,,,,1.87,0.21,,,,,0.1,,,,,,10.61,3.8,,,,,,4.83,,42.5,4.07,,0.46,,,,,,,,,,,,3.22,0.6,,2.16,0.98,,,,,,,,56.2,50.35,,9.87,4.57,,0.56,,,,,,,,,2.02,0.97,,,,,9.96,1.74,,,,,,,,,,,2.56,0.14,,,,,1.56,0.89,,,,,,,,,,,1.35,0.23,,,,,11.47,7.62,,4.11,0.59,,,,,,,,,,,,,,,,,,,,10.52,5.17,,12.03,4.24,,,,,,,,0.32,,,1.81,0.96,,,,,,,,9.8,4.9,,,,,9.57,4.47,,,,,,,,,,,,,,9.69,5.88,,1.15,,,,,,,,,0.33,0.02,,14.82,5.85,,,,,,,,9.29,4.87,,,,,0.35,0.35,,,,,1.5,0.04,,,,,,,,,,,,,,,,,,,,,,,10.14,3.8,,0.18,,,9.56,6.86,,,,,0.36,,,18.14,5.45,,29.09,16.18,,,,,,,,,,,,,
2021-03-25,10.29,4.49,,,,,,,,,,,,,,5.99,1.39,,4.72,,,,,,1.66,,,,,,0.22,0.11,,10.69,4.48,,,,,1.41,0.6,,6.59,2.13,,4.82,1.21,,,,,,,,32.39,16.74,,,,,,,,10.98,5.64,,,,,1.93,0.27,,,,,,,,,,,11.12,3.87,,,,,9.99,4.84,,42.98,4.41,,0.49,,,,,,,,,,,,3.37,0.61,,2.31,1.06,,,,,,,,56.31,50.73,,10.18,4.71,,0.59,,,,,,,,,2.09,1.05,,,,,10.45,1.76,,,,,0.12,,,,,,2.65,0.23,,,,,1.6,0.97,,,,,,,,0.28,,,1.37,0.29,,,,,11.49,8.22,,4.19,0.6,,,,,,,,,,,,,,,,,,,,11.24,5.22,,12.37,4.43,,,,,,,,0.4,,,1.85,0.98,,,,,9.32,4.91,,10.19,4.93,,,,,9.73,4.62,,,,,,,,,,,,,,9.98,6.03,,1.23,,,19.47,13.15,,,,,0.37,0.03,,15.2,6.07,,,,,,,,9.51,5.12,,,,,0.37,0.37,,,,,1.56,,,,,,,,,,,,,,,,,,,,,,,,10.38,3.97,,0.27,,,9.6,7.13,,,,,0.4,,,18.72,6.17,,29.78,16.68,,,,,0.04,,,,,,,,
2021-03-26,10.63,4.59,,,,,,,,,,,,,,6.19,1.43,,,,,,,,1.83,0.13,,,,,,,,11.13,4.65,,,,,1.46,0.73,,6.98,2.17,,4.98,1.26,,,,,,,,33.26,17.01,,,,,,,,11.09,5.77,,,,,1.99,0.34,,,,,0.11,,,,,,11.65,3.93,,,,,10.09,5.08,,43.58,4.83,,0.5,,,,,,,,,,,,3.55,0.62,,2.52,1.14,,,,,,,,56.36,50.88,,10.5,4.84,,,,,,,,,,,2.16,1.13,,,,,11,1.78,,,,,,,,,,,2.82,0.29,,,,,1.64,1.02,,,,,,,,0.46,,,1.38,0.33,,,,,11.5,8.65,,4.36,0.62,,,,,,,,,,,9.31,3.36,,,,,,,,11.56,,,12.73,4.64,,,,,,,,0.47,,,1.9,0.99,,0.46,,,,,,10.84,4.98,,,,,9.87,4.77,,,,,,,,,,,,,,10.24,6.18,,1.31,,,,,,,,,0.41,0.04,,15.62,6.34,,,,,,,,,,,3.9,,,0.38,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.61,4.13,,0.33,,,9.64,7.4,,0.1,,,0.44,,,19.42,6.93,,30.41,17.22,,,,,,,,,,,0.04,,
2021-03-27,10.89,4.67,,,,,,,,,,,,,,6.38,1.45,,,,,,,,1.89,,,,,,,,,11.29,4.69,,,,,,,,7.14,2.19,,5.02,1.27,,,,,,,,,17.02,,,,,,,,11.26,5.82,,,,,,,,0.75,,,,,,13.55,1.63,,11.94,3.95,,,,,,,,44.21,5.18,,,,,,,,,,,,,,3.69,0.63,,2.6,,,,,,,,,56.38,50.92,,10.79,4.95,,,,,,,,,,,2.22,1.21,,,,,11.43,1.8,,,,,,,,,,,3.03,0.34,,,,,1.65,1.03,,,,,,,,0.56,,,1.39,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,,,5.24,,13.03,4.8,,,,,,,,0.51,,,1.93,,,,,,10.02,5.21,,11.12,5,,,,,10.01,4.93,,,,,,,,,,,10.02,4.34,,10.33,6.21,,,,,19.89,13.34,,,,,0.44,0.05,,16.04,6.5,,11.97,4.79,,,,,,,,4.11,,,,,,,,,1.61,,,,,,,,,,,,,,,,,,,,,,,,10.69,4.17,,,,,,,,0.13,,,0.45,,,19.76,7.12,,30.83,17.56,,,,,,,,,,,,,
2021-03-28,11.06,4.73,,,,,,,,,,,0.26,,,6.49,,,,,,,,,1.96,0.14,,3.09,,,,,,11.31,4.7,,,,,1.48,0.75,,7.25,2.2,,5.05,1.28,,,,,,,,33.33,17.03,,,,,4.15,2.62,,11.44,5.87,,,,,2.02,0.35,,,,,0.12,,,,,,12.02,3.96,,,,,10.18,5.29,,44.64,5.4,,0.51,,,,,,,,,,,,3.71,,,2.62,1.17,,,,,,,,56.4,50.97,,10.99,5.02,,0.62,0.03,,,,,,,,2.26,1.25,,,,,11.81,1.81,,,,,,,,,,,3.17,0.38,,,,,1.69,1.06,,,,,,,,,,,1.4,0.41,,,,,,8.92,,4.53,0.63,,,,,,,,,,,,,,,,,,,,11.58,,,13.14,4.85,,,,,,,,0.52,,,1.94,1,,,,,,,,11.73,5.02,,,,,10.14,5.09,,3.85,1.89,,,,,,,,,,,10.36,6.22,,1.35,,,,,,,,,0.46,0.07,,16.34,6.59,,,,,,,,9.76,5.36,,,,,0.39,0.39,,,,,1.62,0.05,,,,,,,,,,,,,,,,,,,,,,,10.74,4.21,,0.37,,,9.66,7.57,,0.15,,,0.46,,,,,,31.03,17.73,,,,,,,,,,,,,
2021-03-29,11.32,4.84,,,,,,,,,,,,,,6.53,1.46,,,,,,,,2.14,0.18,,,,,,,,11.47,4.74,,,,,1.53,0.81,,7.63,2.25,,5.15,1.31,,,,,,,,34.12,17.63,,,,,,,,11.75,5.97,,7.3,,,2.12,0.36,,,,,0.13,,,,,,12.33,4.04,,,,,10.29,5.48,,44.98,5.64,,0.54,,,,,,,,,,,,3.75,0.64,,2.68,1.2,,,,,,,,56.47,51.29,,11.29,5.13,,0.66,0.05,,,,,2.45,0.67,,2.31,1.3,,,,,12.29,1.82,,,,,,,,,,,3.39,0.45,,,,,1.76,1.11,,,,,,,,0.57,,,1.42,0.49,,,,,11.52,9.25,,,,,,,,,,,,,,,,,,,,,,,11.67,5.25,,13.38,4.92,,,,,,,,0.57,,,1.95,1.04,,0.59,,,10.29,5.27,,12.05,5.03,,,,,10.26,5.24,,4.69,2.93,,,,,,,,,,,10.6,6.35,,1.36,,,20.43,13.38,,0.13,,,0.47,0.08,,16.98,6.83,,,,,,,,10.63,5.57,,4.16,,,0.4,0.4,,,,,1.67,,,,,,,,,,,,,,,0.14,0.01,,,,,,,,10.92,4.41,,,,,9.84,7.74,,0.17,,,0.49,,,19.93,7.16,,31.52,18.11,,,,,,,,,,,,,
2021-03-30,11.6,4.95,,,,,,,,,,,,,,6.74,1.47,,,,,,,,2.41,0.19,,3.2,,,,,,11.7,4.79,,,,,1.58,0.87,,7.94,2.32,,5.3,1.35,,,,,,,,34.82,18.38,,,,,,,,12.11,6.07,,,,,2.17,,,1.07,,,0.14,,,,,,12.75,4.14,,,,,10.42,5.67,,45.31,6.05,,0.57,,,0.25,,,,,,,,,3.87,0.65,,2.8,1.27,,,,,,,,56.56,51.53,,11.61,5.26,,0.68,0.08,,,,,,,,2.36,1.34,,,,,12.73,1.85,,,,,0.16,,,,,,3.63,0.51,,,,,1.89,1.18,,,,,,,,0.63,,,1.46,0.58,,,,,11.56,9.55,,4.73,0.65,,,,,,,,,,,,,,,,,0.24,,,12.28,5.33,,13.71,5.05,,0.16,,,,,,0.6,0.02,,1.97,1.1,,,,,10.75,5.34,,12.25,5.05,,,,,10.41,5.44,,4.72,2.94,,,,,,,,,,,10.93,6.51,,1.44,,,20.59,14.64,,0.32,,,0.49,0.09,,17.48,7.13,,,,,,,,10.89,5.66,,4.2,,,0.42,0.42,,,,,1.72,0.06,,,,,,,,,,,,,,,,,,,,,,,11.15,4.61,,,,,10.13,7.86,,,,,0.53,,,20.87,7.82,,32.13,18.61,,,,,,,,,,,,,
2021-03-31,11.89,5.07,,,,,,,,,,,,,,7.05,,,4.99,,,,,,2.6,0.28,,3.23,,,,,,12.33,4.89,,,,,1.65,0.92,,8.29,2.38,,5.47,1.38,,,,,,,,35.48,19.18,,,,,,,,12.34,6.24,,,,,2.24,0.38,,1.53,,,0.15,,,,,,13.14,4.25,,,,,10.54,5.85,,45.67,6.62,,0.59,,,,,,,,,,,,4,0.67,,2.93,1.34,,,,,,,,56.64,51.74,,11.96,5.41,,0.7,0.1,,,,,,,,2.4,1.41,,,,,13.3,1.87,,,,,,,,,,,3.82,0.56,,,,,1.97,1.23,,,,,,,,0.68,,,1.49,0.67,,,,,11.57,9.84,,,,,,,,,,,,,,,,,,,,0.34,,,12.96,5.48,,13.96,5.2,,,,,,,,,,,1.99,1.16,,,,,11.19,5.4,,12.52,5.09,,,,,10.54,5.61,,4.8,2.99,,,,,,,,,,,11.2,6.67,,1.52,,,20.79,14.78,,,,,0.51,0.1,,17.9,7.47,,,,,,,,11.37,5.82,,4.25,,,0.44,0.44,,,,,1.77,0.07,,,,,,,,,,,,,,0.22,0.04,,,,,,,,11.37,4.87,,,,,10.58,8.04,,,,,0.57,,,21.44,8.17,,32.86,19.19,,,,,,,,,,,,,
2021-04-01,12.17,5.18,,,,,,,,,,,,,,7.33,1.49,,5.46,2.91,,,,,2.89,,,,,,,,,13,5.11,,,,,,0.97,,8.71,2.45,,5.63,1.41,,,,,,,,36.18,20.06,,,,,,,,12.41,6.35,,,,,2.37,0.44,,1.85,,,0.16,,,,,,13.61,4.38,,,,,10.75,6.02,,45.92,7.27,,0.6,,,,,,,,,,,,4.24,0.69,,3.02,1.39,,,,,,,,56.73,51.94,,12.29,5.55,,0.71,0.12,,,,,,,,2.54,1.43,,,,,13.82,1.9,,,,,,,,,,,3.83,0.65,,,,,2.02,1.26,,,,,,,,0.74,,,1.54,0.75,,,,,11.59,10.09,,5.3,0.73,,,,,,,,,,,,,,,,,,,,13.14,5.51,,14.22,5.41,,,,,,,,,,,,1.17,,,,,11.65,5.45,,12.66,5.18,,,,,10.67,5.78,,4.91,3.07,,,,,,,,,,,11.47,6.88,,1.6,,,21.11,15.1,,,,,0.59,0.12,,18.31,7.83,,,,,,,,,,,4.28,,,,,,,,,1.84,0.09,,,,,,,,,,,,,,0.24,0.05,,,,,,,,11.61,5.16,,0.44,,,10.83,8.16,,,,,0.62,,,22.39,8.96,,33.62,19.86,,,,,0.05,,,,,,,,
2021-04-02,12.36,5.26,,,,,,,,,,,,,,7.54,,,5.58,3.12,,,,,2.9,0.31,,3.25,,,,,,13.55,5.27,,,,,1.72,0.98,,8.83,2.47,,5.77,1.45,,,,,,,,36.19,20.08,,,,,,,,12.49,6.47,,,,,2.4,0.48,,,,,0.17,,,,,,14.02,4.52,,,,,10.95,6.19,,46.07,7.63,,0.61,,,,,,,,,0.43,,,4.53,0.72,,3.05,1.4,,,,,,,,56.76,52.03,,12.63,5.68,,,,,,,,,,,2.81,1.45,,,,,14.25,1.91,,,,,0.29,,,,,,3.85,0.71,,,,,,,,,,,,,,,,,1.56,0.82,,,,,11.6,10.28,,5.82,0.81,,,,,,,,,,,10.47,3.93,,,,,,,,13.22,,,14.49,5.63,,,,,,,,,,,2,1.18,,0.66,,,,,,13.06,5.6,,,,,10.8,5.95,,4.97,3.11,,,,,,,,,,,11.55,6.93,,1.68,,,,,,,,,0.69,,,18.65,8.13,,,,,,,,11.86,5.98,,,,,,,,,,,1.92,,,,,,,,,,,,,,,0.27,,,,,,,,,11.67,5.28,,0.59,,,10.95,8.24,,,,,0.66,,,23.21,9.25,,34.24,20.4,,,,,,,,,,,,,
2021-04-03,12.56,5.34,,,,,,,,,,,,,,7.66,,,5.7,3.35,,,,,2.95,,,3.28,,,,,,,,,,,,1.73,,,8.98,2.5,,5.82,,,,,,,,,,,,,,,,,,12.7,6.51,,,,,2.44,,,,,,,,,15.52,1.65,,14.23,4.61,,,,,,,,46.23,7.89,,0.62,,,0.44,,,,,,,,,4.72,0.73,,3.09,1.43,,0.06,,,,,,56.78,52.06,,12.91,5.79,,,,,,,,,,,3.13,1.46,,,,,14.76,,,,,,,,,,,,3.88,0.76,,,,,2.05,1.29,,,,,,,,0.79,,,1.57,0.86,,,,,,,,6.07,0.83,,,,,,,,,,,,,,,,,,,,13.23,,,14.64,5.73,,,,,,,,,,,,,,,,,12.02,5.48,,13.25,5.76,,,,,10.93,6.11,,5.1,3.15,,,,,,,,11.29,5.03,,11.59,,,1.74,,,21.22,15.48,,,,,0.74,,,19,8.54,,13.77,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,,,11.71,5.39,,0.67,,,11.15,8.38,,0.19,,,,,,24,9.39,,34.64,20.75,,,,,,,,,,,,,
2021-04-04,12.73,5.4,,,,,,,,,,,,,,7.78,,,,,,,,,2.96,,,3.31,,,,,,13.72,5.29,,,,,1.74,0.99,,9.12,2.52,,5.84,1.46,,,,,,,,36.2,20.09,,,,,,,,12.9,6.53,,,,,2.45,0.49,,,,,,,,,,,14.3,4.63,,,,,11.3,6.35,,46.3,7.96,,0.63,,,0.49,,,,,,,,,4.93,0.75,,3.12,1.45,,0.23,,,,,,56.88,52.31,,13.03,5.82,,0.72,0.15,,,,,,,,3.43,1.47,,,,,15.07,1.92,,,,,,,,,,,3.91,0.78,,,,,2.07,1.3,,,,,,,,0.81,,,1.59,0.89,,,,,,10.42,,6.08,0.85,,,,,5.39,,,,,,,,,,,,,,,13.24,5.52,,14.73,5.75,,,,,,,,0.62,,,2.01,1.2,,0.72,,,12.13,,,13.35,5.83,,,,,11.04,6.26,,5.14,3.16,,,,,,,,,,,11.6,6.96,,1.76,,,21.49,15.87,,,,,0.78,0.14,,19.3,8.85,,,,,,,,12.21,6.08,,,,,,,,,,,1.94,0.1,,,,,,,,,,,,,,0.31,0.06,,,,,,,,11.73,5.47,,0.74,,,11.23,8.39,,0.28,,,0.67,,,24.53,9.48,,34.77,20.86,,,,,,,,,,,,,
2021-04-05,12.94,5.48,,,,,,,,,,,0.39,,,7.84,1.5,,5.78,3.49,,,,,2.99,0.32,,,,,,,,13.83,5.31,,,,,1.82,1.05,,9.37,2.62,,5.91,1.49,,,,,,,,36.62,21.16,,,,,4.36,3.12,,13.11,6.56,,,,,2.64,0.58,,,,,,,,,,,14.39,4.65,,,,,11.79,6.4,,46.36,8.06,,0.65,,,,,,,,,,,,5.19,0.78,,3.2,1.52,,,,,,,,56.99,52.54,,13.26,5.88,,0.76,0.19,,,,,,,,3.75,1.48,,,,,15.52,1.96,,,,,,,,,,,,,,,,,2.13,1.34,,,,,,,,0.82,,,1.62,0.95,,,,,11.65,10.58,,6.23,0.9,,,,,,,,,,,,,,,,,0.39,,,13.27,5.53,,14.82,5.81,,0.36,,,,,,0.63,,,2.03,1.23,,0.74,0.03,,,,,13.41,5.87,,,,,11.15,6.41,,5.19,3.18,,,,,,,,,,,11.65,6.99,,1.78,,,21.55,16.19,,,,,0.82,0.15,,19.82,9.32,,,,,,,,12.6,6.1,,,,,,,,0.1,,,2.02,0.11,,,,,,,,,,,,,,0.35,,,,,,,,,11.75,5.54,,0.82,,,11.52,8.46,,0.29,,,0.7,,,25.25,9.58,,35.3,21.34,,,,,,,,,,,,,
